endTime,artistName,trackName,timePlayed
2024-12-04 17:47,Half an Orange,Mark Twain - Glacier Remix,159069
2024-12-04 17:50,Grant,Weapon,188758
2024-12-04 17:54,Duumu,Blinded,239062
2024-12-04 17:57,Justin OH,Rearview Mirror,172500
2024-12-04 18:00,ellis,promises,179079
2024-12-04 18:03,Zedd,Tangerine Rays (feat. Bea Miller),206703
2024-12-04 18:07,ellis,Don't Say Ur Sorry,188869
2024-12-04 18:07,Athena,Eternal,6964
2024-12-04 18:08,Robotaki,Dreamcatcher - Night Mix,63413
2024-12-04 18:22,Tokyo Machine,Last Summer,64806
2024-12-04 18:24,Haywyre,With You,131332
2024-12-04 18:28,ellis,Unfold,245066
2024-12-04 18:31,inverness,Good Feeling,170588
2024-12-04 18:35,Justin OH,Feel Alright,255200
2024-12-04 18:38,WRLD,Wishful Thinking - 2018,205160
2024-12-04 18:39,LVTHER,This Love,48843
2024-12-04 18:42,Time To Talk,Know It All,164069
2024-12-04 18:43,smle,Stranded,94562
2024-12-04 18:47,Stephen Walking,Hey,199200
2024-12-04 18:49,Maleek Berry,Lately (feat. Ruger),171764
2024-12-04 18:53,Ruger,Asiwaju,216000
2024-12-04 18:53,ellis,After Hours,8371
2024-12-04 18:56,Ruger,Toma Toma,168000
2024-12-04 18:59,Wande Coal,Come My Way,210533
2024-12-04 18:59,Tiwa Savage,Koroba,5079
2024-12-04 21:32,Kizz Daniel,Oshe (feat. The Cavemen.),248469
2024-12-04 23:31,Ruger,Ilashe,146510
2024-12-04 23:35,WRLD,Wishful Thinking - 2018,205161
2024-12-04 23:38,Half an Orange,Buzz Lightyear - WRLD Remix,182498
2024-12-05 07:30,WRLD,Chase It,1045
2024-12-05 08:56,Ruger,Toma Toma,168000
2024-12-05 09:00,Ruger,Asiwaju,216000
2024-12-05 09:03,Zedd,Tangerine Rays (feat. Bea Miller),4551
2024-12-05 09:03,Maleek Berry,Lately (feat. Ruger),171764
2024-12-05 09:08,WRLD,Wishful Thinking - 2018,235276
2024-12-05 09:12,Zedd,Tangerine Rays (feat. Bea Miller),206703
2024-12-05 09:15,WRLD,Style,213613
2024-12-05 09:19,WRLD,Chase It,224863
2024-12-05 09:22,Half an Orange,Buzz Lightyear - WRLD Remix,198060
2024-12-05 09:25,smle,Runnin,175845
2024-12-05 09:29,Anevo,Don't Shoot Me Down,220548
2024-12-05 09:31,inverness,Good Feeling,170588
2024-12-05 09:35,Chuck New,Clear Skies - Original Mix,208051
2024-12-05 10:04,Unknown Artist,Unknown Track,1628
2024-12-05 10:04,Unknown Artist,Unknown Track,6495
2024-12-05 10:05,WRLD,Echo,86942
2024-12-05 10:05,JVKE,this is what autumn feels like,2877
2024-12-05 10:05,Unknown Artist,Unknown Track,13214
2024-12-05 11:02,inverness,Good Feeling,150024
2024-12-05 11:05,Ruger,Toma Toma,168000
2024-12-05 11:05,Tiwa Savage,Koroba,12847
2024-12-05 11:09,Kizz Daniel,Showa,27491
2024-12-05 11:09,Fireboy DML,Peru,7500
2024-12-05 11:09,Ruger,Asiwaju,216000
2024-12-05 12:17,Kizz Daniel,Showa,603
2024-12-05 12:20,Ruger,Toma Toma,162725
2024-12-05 12:23,Wande Coal,Come My Way,210533
2024-12-05 12:26,Tems,Love Me JeJe,178041
2024-12-05 12:30,Fireboy DML,Diana,232155
2024-12-05 12:33,Ajebo Hustlers,Ave Maria,182142
2024-12-05 12:36,Kizz Daniel,Oshe (feat. The Cavemen.),16820
2024-12-05 12:36,Wizkid,Bad Girl (feat. Asake),174253
2024-12-05 12:39,Rotimi,Love Somebody,166699
2024-12-05 12:42,Ruger,POE,206000
2024-12-05 15:35,Gabzy,Don't Play With Me,9748
2024-12-05 16:07,Gabzy,Don't Play With Me,8917
2024-12-05 18:32,WRLD,Style,53183
2024-12-05 18:43,WRLD,Style,175637
2024-12-05 18:45,WRLD,Style,72670
2024-12-05 18:57,WRLD,Wishful Thinking - 2018,136224
2024-12-05 19:33,inverness,Good Feeling,236123
2024-12-05 19:37,WRLD,Style,213613
2024-12-05 19:52,FWLR,Numb,18099
2024-12-05 19:56,JVKE,golden hour,209259
2024-12-05 19:58,JVKE,lavender (feat. Pink Sweat$),157241
2024-12-05 21:01,MAX,IT'S YOU (feat. keshi),6918
2024-12-05 21:39,Maleek Berry,Lately (feat. Ruger),204766
2024-12-05 21:42,Ruger,Toma Toma,168000
2024-12-05 22:52,WRLD,Style,88554
2024-12-05 22:53,WRLD,Style,14094
2024-12-05 22:56,WRLD,Wishful Thinking - 2018,205160
2024-12-06 05:45,Grant,Contagious,7588
2024-12-06 05:48,inverness,Good Feeling,170588
2024-12-06 05:52,Rogue,Fusion,215081
2024-12-06 08:34,Madeon,Be Fine,74387
2024-12-06 09:35,inverness,Good Feeling,170503
2024-12-06 09:38,Half an Orange,Buzz Lightyear - WRLD Remix,197905
2024-12-06 09:41,WRLD,Wishful Thinking - 2018,205114
2024-12-06 09:44,OVSKY,Stars,146378
2024-12-06 09:47,ellis,Brand New Phone,197679
2024-12-06 09:50,Nick Smith,Forget About Me,155309
2024-12-06 09:53,inverness,Lost My Mind,187127
2024-12-06 10:04,Half an Orange,Mark Twain - Glacier Remix,99954
2024-12-06 10:04,Rome in Silver,Skin,6289
2024-12-06 10:08,smle,Runnin,175667
2024-12-06 10:11,Half an Orange,Mark Twain - Glacier Remix,202354
2024-12-06 10:15,The Night,Different Story,219778
2024-12-06 10:18,ellis,Speak Français,200657
2024-12-06 10:21,smle,Stranded,190651
2024-12-06 10:25,Duumu,Blinded,239060
2024-12-06 10:28,Justin OH,Rearview Mirror,172291
2024-12-06 10:31,Rome in Silver,Skin,206158
2024-12-06 10:32,WRLD,Hang Up,53428
2024-12-06 10:36,WRLD,Style,213639
2024-12-06 10:39,ellis,Don't Say Ur Sorry,188685
2024-12-06 10:39,smle,Can't Sleep Alone,4026
2024-12-06 20:55,WRLD,Style,213613
2024-12-06 20:58,inverness,Good Feeling,170588
2024-12-06 21:02,Zedd,Tangerine Rays (feat. Bea Miller),206703
2024-12-06 21:05,WRLD,Wishful Thinking - 2018,205161
2024-12-06 21:08,Half an Orange,Mark Twain - Glacier Remix,1258
2024-12-06 21:08,The Night,Set Me Free,1023
2024-12-06 21:08,Duumu,Blinded,1664
2024-12-06 21:08,ellis,Don't Say Ur Sorry,1642
2024-12-06 21:08,Half an Orange,Buzz Lightyear - WRLD Remix,187434
2024-12-06 21:08,smle,Runnin,1258
2024-12-06 21:08,WRLD,Wishful Thinking - 2018,1728
2024-12-06 21:09,WRLD,Chase It,3690
2024-12-06 21:12,Ruger,Toma Toma,168000
2024-12-06 21:32,Maleek Berry,Lately (feat. Ruger),11446
2024-12-06 21:36,Ruger,Asiwaju,216000
2024-12-06 21:38,Maleek Berry,Lately (feat. Ruger),171764
2024-12-06 21:39,Sarz,Happiness (feat. Asake & Gunna),1045
2024-12-06 21:39,Tems,Love Me JeJe,8277
2024-12-07 07:35,Tems,Love Me JeJe,746
2024-12-07 07:38,WRLD,Style,213613
2024-12-07 07:42,WRLD,Chase It,224863
2024-12-07 07:45,Half an Orange,Buzz Lightyear - WRLD Remix,1323
2024-12-07 07:45,WRLD,Wishful Thinking - 2018,975
2024-12-07 07:45,WRLD,Wishful Thinking - 2018,198067
2024-12-07 07:48,smle,Runnin,175845
2024-12-07 07:51,ellis,Don't Say Ur Sorry,188869
2024-12-07 07:55,Duumu,Blinded,239062
2024-12-07 07:59,The Night,Different Story,219757
2024-12-07 08:02,Stephen Walking,Hey,199200
2024-12-07 08:05,inverness,Good Feeling,170588
2024-12-07 08:08,Half an Orange,Mark Twain - Glacier Remix,202571
2024-12-07 08:12,WRLD,Everything,259200
2024-12-07 08:12,smle,Stranded,7330
2024-12-07 08:13,Justin OH,Rearview Mirror,2530
2024-12-07 08:16,Ruger,Asiwaju,216000
2024-12-07 08:19,Ruger,Toma Toma,168000
2024-12-07 08:21,Kizz Daniel,Oshe (feat. The Cavemen.),158399
2024-12-07 08:24,Ajebo Hustlers,Ave Maria,182142
2024-12-07 08:27,Maleek Berry,Lately (feat. Ruger),171764
2024-12-07 08:30,Ruger,Make Way,164705
2024-12-07 08:31,WRLD,Everything,2647
2024-12-07 08:31,Kizz Daniel,Cough (Odo),5294
2024-12-07 08:31,Vindata,Good 4 Me,2809
2024-12-07 08:31,Chop Daily,Cocoa Butter,85821
2024-12-07 11:20,Grant,Weapon,19179
2024-12-07 11:24,Travis Scott,FE!N (feat. Playboi Carti),189335
2024-12-07 11:27,Ruger,Toma Toma,165163
2024-12-07 11:30,Kizz Daniel,Showa,175636
2024-12-07 11:33,Ruger,Make Way,164705
2024-12-07 13:50,Young Jonn,Stronger,13685
2024-12-07 13:54,WRLD,Style,213613
2024-12-07 14:00,Half an Orange,Buzz Lightyear - WRLD Remix,19941
2024-12-07 14:03,Grant,Weapon,188758
2024-12-07 14:06,Fairlane,Hypnotize,187835
2024-12-07 14:09,ellis,Feel That Way,184067
2024-12-07 14:12,Haywyre,Tell Me - Ellis Remix,174302
2024-12-07 14:14,Wande Coal,Again,156083
2024-12-07 14:16,Hoaprox,New World,123960
2024-12-07 14:20,ellis,Speak Français,200847
2024-12-07 14:23,Half an Orange,Mark Twain - Glacier Remix,12437
2024-12-07 14:23,Nick Smith,Forget About Me,998
2024-12-07 14:23,inverness,Good Feeling,1648
2024-12-07 14:23,ellis,Don't Say Ur Sorry,1184
2024-12-07 14:23,smle,Runnin,1230
2024-12-07 14:23,WRLD,Wishful Thinking - 2018,1207
2024-12-07 14:23,ellis,Brand New Phone,197796
2024-12-07 14:27,Madeon,Love You Back,214103
2024-12-07 14:27,Duumu,Blinded,6702
2024-12-07 14:31,Zedd,Tangerine Rays (feat. Bea Miller),252372
2024-12-07 14:31,ellis,Caught in the Rays (Intro),22698
2024-12-07 15:30,WRLD,Style,8099
2024-12-07 18:49,Notaker,Each Other,196347
2024-12-07 18:53,WRLD,Style,213613
2024-12-07 18:55,Half an Orange,Buzz Lightyear - WRLD Remix,812
2024-12-07 18:55,WRLD,Echo,133788
2024-12-07 18:58,Chuck New,Music Inside - Original Mix,149281
2024-12-07 19:00,Ruger,Ilashe,160885
2024-12-07 19:04,Anevo,Don't Shoot Me Down,220548
2024-12-07 19:07,Hollywood Principle,Firework,187375
2024-12-07 19:10,Half an Orange,Mark Twain,169043
2024-12-07 19:14,Haywyre,Tell Me,258782
2024-12-07 19:18,Haywyre,Insight,221138
2024-12-07 20:00,Haywyre,With You,173590
2024-12-07 20:02,Ruger,Ilashe,160885
2024-12-07 20:05,Ruger,Toma Toma,148601
2024-12-07 20:08,Pheelz,Finesse,155293
2024-12-07 20:10,Wande Coal,Come My Way,8578
2024-12-07 20:10,Maleek Berry,Lately (feat. Ruger),171764
2024-12-07 20:13,Gabzy,Jambazz,139573
2024-12-07 20:15,FOLA,mandela (effect) (feat. Magixx),139306
2024-12-07 20:18,FOLA,mandela (effect) (feat. Magixx),6906
2024-12-07 20:18,Gabzy,Jambazz,139573
2024-12-07 20:19,Adekunle Gold,Party No Dey Stop (with Zinoleesky),64481
2024-12-07 20:19,Ayo Maff,Dealer,5851
2024-12-07 22:21,Fireboy DML,Feel,9589
2024-12-07 22:22,Notaker,Each Other,981
2024-12-07 22:23,Ruger,Ilashe,56426
2024-12-07 22:23,Gabzy,Jambazz,9663
2024-12-08 08:46,Gabzy,Jambazz,119210
2024-12-08 08:47,Gabzy,Jambazz,8747
2024-12-08 08:48,Ruger,Ilashe,53184
2024-12-08 08:52,Duolingo,Owl on the Prowl (Duo's Always Watching You),18880
2024-12-08 08:52,Gabzy,Jambazz,3626
2024-12-08 08:53,Rick Astley,Never Gonna Give You Up,8042
2024-12-08 10:35,Wowkie Da,陽光彩虹小白馬,368838
2024-12-08 10:37,Gabzy,Jambazz,139573
2024-12-08 10:40,Ruger,Ilashe,160885
2024-12-08 10:42,Ruger,Toma Toma,168000
2024-12-08 10:45,Odeal,Be Easy,132052
2024-12-08 10:45,Chop Daily,Down,32681
2024-12-08 10:47,inverness,Good Feeling,128034
2024-12-08 10:47,inverness,Lost My Mind,4458
2024-12-08 10:47,melvitto,Trouble,1277
2024-12-08 10:47,Chop Daily,Down,1114
2024-12-08 10:48,inverness,Good Feeling,68658
2024-12-08 10:52,inverness,Lost My Mind,187320
2024-12-08 10:52,melvitto,Trouble,17484
2024-12-08 10:52,Half an Orange,Buzz Lightyear - WRLD Remix,3320
2024-12-08 10:52,smle,Runnin,1741
2024-12-08 10:52,WRLD,Wishful Thinking - 2018,835
2024-12-08 10:52,ellis,Brand New Phone,859
2024-12-08 11:04,Travis Scott,FE!N (feat. Playboi Carti),112245
2024-12-08 11:04,Travis Scott,FE!N (feat. Playboi Carti),1393
2024-12-08 11:04,Ruger,Ilashe,3599
2024-12-08 11:04,JVKE,golden hour,5131
2024-12-08 11:07,JVKE,golden hour - Fujii Kaze Remix,159000
2024-12-08 11:09,JVKE,lavender (feat. Pink Sweat$),157241
2024-12-08 11:12,JVKE,her,171757
2024-12-08 13:25,Takayoshi,apart of me,45854
2024-12-08 13:26,Gabzy,Jambazz,65201
2024-12-08 13:30,Ruger,Asiwaju,216000
2024-12-08 15:25,Davido,Funds (feat. ODUMODUBLVCK & Chike),172828
2024-12-08 15:29,Rogue,Let's Talk,230608
2024-12-08 15:31,Gabzy,Jambazz,139573
2024-12-08 15:31,Stephen Walking,Glide,13357
2024-12-08 15:36,Haywyre,Tell Me,258782
2024-12-08 15:39,Wande Coal,Come My Way,210533
2024-12-08 15:42,ellis,Feel That Way,184067
2024-12-08 15:45,soupandreas,Hours,182307
2024-12-08 15:48,Grant,The Edge,6833
2024-12-08 15:48,inverness,Lost My Mind,187320
2024-12-08 15:51,Ayra Starr,Commas,157089
2024-12-08 15:52,Haywyre,With You,88864
2024-12-08 15:55,Haywyre,With You,182380
2024-12-08 15:58,Stephen Walking,Hey,199200
2024-12-08 16:00,Ogryzek,AURA,91542
2024-12-08 16:04,Seven Lions,Light In The Dark,259862
2024-12-08 16:07,Fairlane,Hypnotize,187835
2024-12-08 16:08,Haywyre,Never Count On Me,59209
2024-12-08 16:12,Ruger,Asiwaju,216000
2024-12-08 16:51,Omah Lay,i'm a mess,27816
2024-12-08 16:55,Ruger,Make Way,164705
2024-12-08 16:56,1da Banton,African Woman,33577
2024-12-08 16:56,Runtown,Kini Issue,31764
2024-12-09 05:37,Trivecta,Now You Know (feat. Aloma Steele),201967
2024-12-09 05:38,Gabzy,Jambazz,18432
2024-12-09 05:41,Ruger,Asiwaju,216000
2024-12-09 05:43,Grant,Contagious,2986
2024-12-09 05:43,WRLD,Wishful Thinking - 2018,2794
2024-12-09 05:43,Gabzy,Jambazz,113750
2024-12-09 16:52,WRLD,Wishful Thinking - 2018,196842
2024-12-09 16:55,inverness,Good Feeling,170588
2024-12-09 16:58,inverness,Lost My Mind,187320
2024-12-09 17:01,Gabzy,Jambazz,139573
2024-12-09 18:36,Ruger,Ilashe,52741
2024-12-09 18:40,Fireboy DML,Diana,232155
2024-12-09 18:43,Sarz,Happiness (feat. Asake & Gunna),166445
2024-12-09 18:45,Rotimi,Love Somebody,166699
2024-12-09 19:10,Young Jonn,Aquafina,9292
2024-12-09 19:13,Ruger,Toma Toma,168000
2024-12-09 19:14,Ruger,Make Way,30026
2024-12-09 19:17,Ruger,Make Way,162807
2024-12-09 19:19,Adekunle Gold,Party No Dey Stop (with Zinoleesky),168856
2024-12-09 19:23,Ruger,Asiwaju,216000
2024-12-09 19:26,Ajebo Hustlers,Ave Maria,182142
2024-12-09 19:29,Wande Coal,Come My Way,7204
2024-12-09 19:29,Tems,Love Me JeJe,1950
2024-12-09 19:29,Maleek Berry,Lately (feat. Ruger),171764
2024-12-09 19:32,Timaya,The Mood,3274
2024-12-09 19:32,Ruger,Asiwaju,12828
2024-12-09 19:32,Young Jonn,Aquafina,2995
2024-12-09 19:32,Ajebo Hustlers,Ave Maria,905
2024-12-09 19:32,Half an Orange,Buzz Lightyear - WRLD Remix,8475
2024-12-09 19:32,Fireboy DML,Bandana,1648
2024-12-09 19:32,Ruger,Make Way,835
2024-12-09 19:32,Adekunle Gold,Party No Dey Stop (with Zinoleesky),789
2024-12-09 19:32,Korede Bello,Real Man,175098
2024-12-09 19:32,Tiwa Savage,Koroba,1323
2024-12-09 19:32,Kizz Daniel,Lie,1950
2024-12-09 19:36,WRLD,Wishful Thinking - 2018,205161
2024-12-09 19:39,Half an Orange,Buzz Lightyear - WRLD Remix,198060
2024-12-09 19:43,WRLD,Chase It,224863
2024-12-09 19:46,WRLD,Style,213613
2024-12-09 19:50,Half an Orange,Mark Twain - Glacier Remix,202571
2024-12-09 19:52,smle,Runnin,175845
2024-12-09 21:36,Rogue,Fortress,91658
2024-12-09 21:40,WRLD,Drift Away,603
2024-12-09 21:40,WRLD,Hang Up,10399
2024-12-09 21:40,Duumu,Blinded,1323
2024-12-09 21:40,ellis,Don't Say Ur Sorry,1369
2024-12-09 21:40,WRLD,Style,213613
2024-12-09 21:40,The Night,Different Story,1184
2024-12-09 21:40,Half an Orange,Mark Twain,1021
2024-12-09 21:42,Half an Orange,Mark Twain,121068
2024-12-10 14:46,WRLD,Drift Away,56006
2024-12-10 14:48,Ruger,Asiwaju,40597
2024-12-10 14:51,Grant,Weapon,22911
